state,year,month,UPT,PostCOVID,VRM
Hawaii,2013,9,5799128.0,0,1557416.0
Hawaii,2013,10,6120278.0,0,1655079.0
Hawaii,2013,11,5664749.0,0,1543664.0
Hawaii,2013,12,5792877.0,0,1614111.0
Hawaii,2014,1,5816433.0,0,1623958.0
Hawaii,2014,2,5462001.0,0,1462676.0
Hawaii,2014,3,5787335.0,0,1573515.0
Hawaii,2014,4,5589028.0,0,1589177.0
Hawaii,2014,5,5605895.0,0,1620318.0
Hawaii,2014,6,5225978.0,0,1556798.0
Hawaii,2014,7,5918496.0,0,1619848.0
Hawaii,2014,8,6341272.0,0,1616755.0
Hawaii,2014,9,6298726.0,0,1593802.0
Hawaii,2014,10,6366958.0,0,1672366.0
Hawaii,2014,11,5719502.0,0,1544205.0
Hawaii,2014,12,5919160.0,0,1642155.0
Hawaii,2015,1,5968582.0,0,1612022.0
Hawaii,2015,2,5680647.0,0,1467367.0
Hawaii,2015,3,6033696.0,0,1629524.0
Hawaii,2015,4,5770351.0,0,1590740.0
Hawaii,2015,5,5826568.0,0,1601980.0
Hawaii,2015,6,5632756.0,0,1591818.0
Hawaii,2015,7,5836060.0,0,1637005.0
Hawaii,2015,8,6087048.0,0,1621943.0
Hawaii,2015,9,6031826.0,0,1588682.0
Hawaii,2015,10,6194410.0,0,1651335.0
Hawaii,2015,11,5690264.0,0,1555140.0
Hawaii,2015,12,5926683.0,0,1640875.0
Hawaii,2016,1,5848639.0,0,1593320.0
Hawaii,2016,2,5790920.0,0,1528551.0
Hawaii,2016,3,5854604.0,0,1640958.0
Hawaii,2016,4,5792163.0,0,1575865.0
Hawaii,2016,5,5842653.0,0,1619129.0
Hawaii,2016,6,5424103.0,0,1578837.0
Hawaii,2016,7,5401981.0,0,1585032.0
Hawaii,2016,8,5960972.0,0,1595891.0
Hawaii,2016,9,5772701.0,0,1564677.0
Hawaii,2016,10,5792132.0,0,1608204.0
Hawaii,2016,11,5593923.0,0,1556712.0
Hawaii,2016,12,5596620.0,0,1637011.0
Hawaii,2017,1,5607195.0,0,1630827.0
Hawaii,2017,2,5327307.0,0,1486087.0
Hawaii,2017,3,5806963.0,0,1667624.0
Hawaii,2017,4,5371993.0,0,1572879.0
Hawaii,2017,5,5645457.0,0,1663531.0
Hawaii,2017,6,5277846.0,0,1600564.0
Hawaii,2017,7,5307701.0,0,1605581.0
Hawaii,2017,8,5787144.0,0,1650622.0
Hawaii,2017,9,5634726.0,0,1578731.0
Hawaii,2017,10,5814242.0,0,1638909.0
Hawaii,2017,11,5534997.0,0,1577932.0
Hawaii,2017,12,5284638.0,0,1651350.0
Hawaii,2018,1,5663115.0,0,1647184.0
Hawaii,2018,2,5144868.0,0,1513251.0
Hawaii,2018,3,5553655.0,0,1633354.0
Hawaii,2018,4,5429023.0,0,1591677.0
Hawaii,2018,5,5599509.0,0,1649216.0
Hawaii,2018,6,5095702.0,0,1591626.0
Hawaii,2018,7,5312117.0,0,1646223.0
Hawaii,2018,8,5498564.0,0,1653768.0
Hawaii,2018,9,5257938.0,0,1551994.0
Hawaii,2018,10,5699957.0,0,1670831.0
Hawaii,2018,11,5263701.0,0,1561976.0
Hawaii,2018,12,5608282.0,0,1617275.0
Hawaii,2019,1,5714989.0,0,1650072.0
Hawaii,2019,2,5172999.0,0,1486518.0
Hawaii,2019,3,5307343.0,0,1656983.0
Hawaii,2019,4,5209369.0,0,1613416.0
Hawaii,2019,5,5383025.0,0,1669201.0
Hawaii,2019,6,4758311.0,0,1576741.0
Hawaii,2019,7,5005942.0,0,1690207.0
Hawaii,2019,8,5164411.0,0,1698872.0
Hawaii,2019,9,5118216.0,0,1663922.0
Hawaii,2019,10,5475421.0,0,1762840.0
Hawaii,2019,11,5075922.0,0,1648620.0
Hawaii,2019,12,5073355.0,0,1729057.0
Hawaii,2020,1,5099126.0,0,1732515.0
Hawaii,2020,2,4746719.0,0,1605896.0
Hawaii,2020,3,3572620.0,0,1736367.0
Hawaii,2020,4,1829843.0,1,1452661.0
Hawaii,2020,5,1848186.0,1,1469294.0
Hawaii,2020,6,1867488.0,1,1444573.0
Hawaii,2020,7,2235283.0,1,1545412.0
Hawaii,2020,8,2057976.0,1,1571309.0
Hawaii,2020,9,1925758.0,1,1517017.0
Hawaii,2020,10,2214620.0,1,1574901.0
Hawaii,2020,11,2140421.0,1,1492940.0
Hawaii,2020,12,2389888.0,1,1587742.0
Hawaii,2021,1,2363696.0,1,1564157.0
Hawaii,2021,2,2234447.0,1,1438520.0
Hawaii,2021,3,2589324.0,1,1606548.0
Hawaii,2021,4,2706547.0,1,1550420.0
Hawaii,2021,5,2877611.0,1,1578279.0
Hawaii,2021,6,2912495.0,1,1531991.0
Hawaii,2021,7,2942591.0,1,1585745.0
Hawaii,2021,8,3017608.0,1,1591390.0
Hawaii,2021,9,2871403.0,1,1541691.0
Hawaii,2021,10,2944989.0,1,1583323.0
Hawaii,2021,11,2935019.0,1,1535252.0
Hawaii,2021,12,2883352.0,1,1579012.0
Hawaii,2022,1,2898312.0,1,1574083.0
Hawaii,2022,2,2840358.0,1,1425187.0
Hawaii,2022,3,3215324.0,1,1544362.0
Hawaii,2022,4,3158160.0,1,1481072.0
Hawaii,2022,5,3168889.0,1,1586985.0
Hawaii,2022,6,2960374.0,1,1557741.0
Hawaii,2022,7,3054713.0,1,1570890.0
Hawaii,2022,8,3492324.0,1,1614588.0
Hawaii,2022,9,3516460.0,1,1564123.0
Hawaii,2022,10,3493422.0,1,1608872.0
Hawaii,2022,11,3348646.0,1,1559371.0
Hawaii,2022,12,3324028.0,1,1606584.0
Hawaii,2023,1,3428640.0,1,1604281.0
Hawaii,2023,2,3218572.0,1,1460029.0
Hawaii,2023,3,3513155.0,1,1636761.0
Hawaii,2023,4,3312756.0,1,1559139.0
Hawaii,2023,5,3423760.0,1,1626799.0
Hawaii,2023,6,3142849.0,1,1570699.0
Hawaii,2023,7,3266046.0,1,1694627.0
Hawaii,2023,8,3609574.0,1,1705509.0
Hawaii,2023,9,3638543.0,1,1637593.0
Hawaii,2023,10,3721874.0,1,1651113.0
Hawaii,2023,11,3519474.0,1,1642886.0
Hawaii,2023,12,3489063.0,1,1678800.0
Hawaii,2024,1,3595009.0,1,1694487.0
Hawaii,2024,2,3581290.0,1,1573393.0
Hawaii,2024,3,3512048.0,1,1687191.0
Hawaii,2024,4,3599877.0,1,1669892.0
Hawaii,2024,5,3512901.0,1,1703796.0
Hawaii,2024,6,3178689.0,1,1599819.0
Hawaii,2024,7,3360757.0,1,1676895.0
Hawaii,2024,8,3562720.0,1,1669855.0
Hawaii,2024,9,3616619.0,1,1608271.0
Hawaii,2024,10,3796464.0,1,1659995.0
Hawaii,2024,11,3489393.0,1,1583707.0
Hawaii,2024,12,3441644.0,1,1628263.0
Hawaii,2025,1,3563428.0,1,1647333.0
Hawaii,2025,2,3436390.0,1,1480319.0
Hawaii,2025,3,3544627.0,1,1636471.0
Hawaii,2025,4,3547172.0,1,1601732.0
Hawaii,2025,5,3574115.0,1,1644557.0
Hawaii,2025,6,3152707.0,1,1592543.0
Hawaii,2025,7,3344858.0,1,1623604.0
Hawaii,2025,8,3605070.0,1,1625617.0
Hawaii,2025,9,3869500.0,1,1589116.0
Hawaii,2025,10,3841116.0,1,1641066.0
Hawaii,2025,11,3444327.0,1,1537861.0
Hawaii,2025,12,3679372.0,1,1603788.0
Illinois,2002,1,29113521.0,0,8313487.0
Illinois,2002,2,27971706.0,0,7588460.0
Illinois,2002,3,29129635.0,0,8183155.0
Illinois,2002,4,29839645.0,0,8232727.0
Illinois,2002,5,30441245.0,0,8296420.0
Illinois,2002,6,28305440.0,0,7803508.0
Illinois,2002,7,28998043.0,0,8181437.0
Illinois,2002,8,29393297.0,0,8337095.0
Illinois,2002,9,31011454.0,0,7806632.0
Illinois,2002,10,33219391.0,0,8512807.0
Illinois,2002,11,29061611.0,0,7873622.0
Illinois,2002,12,28065555.0,0,8078800.0
Illinois,2003,1,27978205.0,0,8275997.0
Illinois,2003,2,26872512.0,0,7884627.0
Illinois,2003,3,28840091.0,0,8523206.0
Illinois,2003,4,28646027.0,0,8159275.0
Illinois,2003,5,29304988.0,0,8144940.0
Illinois,2003,6,27690972.0,0,7904206.0
Illinois,2003,7,27641527.0,0,8197531.0
Illinois,2003,8,27145937.0,0,8123524.0
Illinois,2003,9,30173063.0,0,7970160.0
Illinois,2003,10,31895658.0,0,8362413.0
Illinois,2003,11,26272029.0,0,7553024.0
Illinois,2003,12,27410421.0,0,8133146.0
Illinois,2004,1,26540077.0,0,8026320.0
Illinois,2004,2,26919974.0,0,7753681.0
Illinois,2004,3,30003132.0,0,8522469.0
Illinois,2004,4,28648155.0,0,9806443.0
Illinois,2004,5,28285524.0,0,7984770.0
Illinois,2004,6,28372922.0,0,8092474.0
Illinois,2004,7,27261900.0,0,7965820.0
Illinois,2004,8,27495872.0,0,8120302.0
Illinois,2004,9,30834186.0,0,7866402.0
Illinois,2004,10,31447234.0,0,8059093.0
Illinois,2004,11,28736072.0,0,7840288.0
Illinois,2004,12,26874355.0,0,8244923.0
Illinois,2005,1,27272182.0,0,8152142.0
Illinois,2005,2,28352491.0,0,7624285.0
Illinois,2005,3,30406610.0,0,8562823.0
Illinois,2005,4,30294950.0,0,8153645.0
Illinois,2005,5,29942058.0,0,8172883.0
Illinois,2005,6,29894006.0,0,8319188.0
Illinois,2005,7,27945780.0,0,7954740.0
Illinois,2005,8,29953089.0,0,8286106.0
Illinois,2005,9,32555482.0,0,7811674.0
Illinois,2005,10,32404461.0,0,8030209.0
Illinois,2005,11,29431938.0,0,7816137.0
Illinois,2005,12,27433235.0,0,7997044.0
Illinois,2006,1,27771370.0,0,8228403.0
Illinois,2006,2,27843604.0,0,7880006.0
Illinois,2006,3,31609484.0,0,8840128.0
Illinois,2006,4,28649893.0,0,8214995.0
Illinois,2006,5,31030687.0,0,8638314.0
Illinois,2006,6,29061210.0,0,8446160.0
Illinois,2006,7,27518247.0,0,8331899.0
Illinois,2006,8,29454172.0,0,8874488.0
Illinois,2006,9,30946103.0,0,8328193.0
Illinois,2006,10,32457647.0,0,8777092.0
Illinois,2006,11,30003662.0,0,8518790.0
Illinois,2006,12,28013479.0,0,8390668.0
Illinois,2007,1,29200036.0,0,8736657.0
Illinois,2007,2,26315323.0,0,8388680.0
Illinois,2007,3,31667062.0,0,8785499.0
Illinois,2007,4,30007675.0,0,8470105.0
Illinois,2007,5,32277998.0,0,8678211.0
Illinois,2007,6,29680156.0,0,8344768.0
Illinois,2007,7,29482587.0,0,8553776.0
Illinois,2007,8,30704172.0,0,8883900.0
Illinois,2007,9,31743110.0,0,8178565.0
Illinois,2007,10,34852529.0,0,9070118.0
Illinois,2007,11,30813220.0,0,8482684.0
Illinois,2007,12,28117398.0,0,8392891.0
Illinois,2008,1,29735779.0,0,8719591.0
Illinois,2008,2,29425969.0,0,8447137.0
Illinois,2008,3,31060075.0,0,8703110.0
Illinois,2008,4,33768889.0,0,8786610.0
Illinois,2008,5,33752468.0,0,8739651.0
Illinois,2008,6,32191728.0,0,8464441.0
Illinois,2008,7,33328033.0,0,8623976.0
Illinois,2008,8,32804049.0,0,8594958.0
Illinois,2008,9,34940633.0,0,8539743.0
Illinois,2008,10,37191583.0,0,9056536.0
Illinois,2008,11,31021205.0,0,8128293.0
Illinois,2008,12,28764917.0,0,8748890.0
Illinois,2009,1,29263711.0,0,8653469.0
Illinois,2009,2,29786451.0,0,8068701.0
Illinois,2009,3,32428197.0,0,8792547.0
Illinois,2009,4,31486242.0,0,8719768.0
Illinois,2009,5,31791667.0,0,8387481.0
Illinois,2009,6,30496364.0,0,8512172.0
Illinois,2009,7,30896261.0,0,8536902.0
Illinois,2009,8,30275284.0,0,8498677.0
Illinois,2009,9,32861374.0,0,8491567.0
Illinois,2009,10,33875711.0,0,8918614.0
Illinois,2009,11,30740696.0,0,8262969.0
Illinois,2009,12,28726758.0,0,8735315.0
Illinois,2010,1,29242671.0,0,8434130.0
Illinois,2010,2,28813281.0,0,7387671.0
Illinois,2010,3,31840736.0,0,8111140.0
Illinois,2010,4,30891311.0,0,7862006.0
Illinois,2010,5,29941830.0,0,7614349.0
Illinois,2010,6,29502343.0,0,7717499.0
Illinois,2010,7,29141996.0,0,7619446.0
Illinois,2010,8,30282119.0,0,7793071.0
Illinois,2010,9,31931484.0,0,7562191.0
Illinois,2010,10,32479847.0,0,7804026.0
Illinois,2010,11,30024188.0,0,7590358.0
Illinois,2010,12,27098712.0,0,7907819.0
Illinois,2011,1,28747312.0,0,7707235.0
Illinois,2011,2,27274099.0,0,7115044.0
Illinois,2011,3,32663334.0,0,7977033.0
Illinois,2011,4,30489503.0,0,7614377.0
Illinois,2011,5,30981418.0,0,7701150.0
Illinois,2011,6,30464041.0,0,7632447.0
Illinois,2011,7,29196697.0,0,7445470.0
Illinois,2011,8,32024981.0,0,7915114.0
Illinois,2011,9,32899377.0,0,7514469.0
Illinois,2011,10,33298390.0,0,7873784.0
Illinois,2011,11,30971877.0,0,7657400.0
Illinois,2011,12,29657230.0,0,7755953.0
Illinois,2012,1,29500511.0,0,7437781.0
Illinois,2012,2,31270111.0,0,7244704.0
Illinois,2012,3,33250134.0,0,7673663.0
Illinois,2012,4,30894118.0,0,7363386.0
Illinois,2012,5,32117823.0,0,7587260.0
Illinois,2012,6,30423841.0,0,7327256.0
Illinois,2012,7,29524110.0,0,7636251.0
Illinois,2012,8,32235614.0,0,8015037.0
Illinois,2012,9,31990299.0,0,7373576.0
Illinois,2012,10,35062611.0,0,8164629.0
Illinois,2012,11,31422060.0,0,7617499.0
Illinois,2012,12,28455213.0,0,7572399.0
Illinois,2013,1,29896229.0,0,7777575.0
Illinois,2013,2,28979072.0,0,7646232.0
Illinois,2013,3,30906514.0,0,8120274.0
Illinois,2013,4,31535563.0,0,7792998.0
Illinois,2013,5,31897997.0,0,7985972.0
Illinois,2013,6,29543474.0,0,7640882.0
Illinois,2013,7,29710031.0,0,7989452.0
Illinois,2013,8,30911104.0,0,8134160.0
Illinois,2013,9,31959855.0,0,7680820.0
Illinois,2013,10,33679041.0,0,8254711.0
Illinois,2013,11,28512167.0,0,7509081.0
Illinois,2013,12,26299351.0,0,7658529.0
Illinois,2014,1,25179690.0,0,7833805.0
Illinois,2014,2,27157012.0,0,7203765.0
Illinois,2014,3,30136404.0,0,7826301.0
Illinois,2014,4,29831987.0,0,7848242.0
Illinois,2014,5,29817342.0,0,7821914.0
Illinois,2014,6,27049102.0,0,7581317.0
Illinois,2014,7,27381768.0,0,7835404.0
Illinois,2014,8,27455431.0,0,7810479.0
Illinois,2014,9,30536417.0,0,7785132.0
Illinois,2014,10,32006959.0,0,8285181.0
Illinois,2014,11,26617035.0,0,7472905.0
Illinois,2014,12,27001527.0,0,8031483.0
Illinois,2015,1,26198410.0,0,7868388.0
Illinois,2015,2,26119042.0,0,7298311.0
Illinois,2015,3,29938708.0,0,7984269.0
Illinois,2015,4,29071583.0,0,7876786.0
Illinois,2015,5,28488848.0,0,7683309.0
Illinois,2015,6,27747613.0,0,7835534.0
Illinois,2015,7,27411282.0,0,7925481.0
Illinois,2015,8,27289547.0,0,7876336.0
Illinois,2015,9,29668107.0,0,7787163.0
Illinois,2015,10,30998898.0,0,8133183.0
Illinois,2015,11,26640383.0,0,7575971.0
Illinois,2015,12,26097005.0,0,8440522.0
Illinois,2016,1,25267386.0,0,7728246.0
Illinois,2016,2,26729066.0,0,7648312.0
Illinois,2016,3,28559382.0,0,8224239.0
Illinois,2016,4,26928928.0,0,7873405.0
Illinois,2016,5,26682829.0,0,7881433.0
Illinois,2016,6,25837400.0,0,7921157.0
Illinois,2016,7,24267529.0,0,7785692.0
Illinois,2016,8,26306808.0,0,8203157.0
Illinois,2016,9,28058397.0,0,7969583.0
Illinois,2016,10,28360471.0,0,8153529.0
Illinois,2016,11,25904717.0,0,7894561.0
Illinois,2016,12,23518040.0,0,8134452.0
Illinois,2017,1,24011375.0,0,8149194.0
Illinois,2017,2,24865008.0,0,7646705.0
Illinois,2017,3,27219415.0,0,8551514.0
Illinois,2017,4,24964640.0,0,7943584.0
Illinois,2017,5,26490686.0,0,8351710.0
Illinois,2017,6,25181319.0,0,8182449.0
Illinois,2017,7,23668655.0,0,8010128.0
Illinois,2017,8,25637893.0,0,8566450.0
Illinois,2017,9,27081150.0,0,8008880.0
Illinois,2017,10,27911586.0,0,8465169.0
Illinois,2017,11,25494825.0,0,8101972.0
Illinois,2017,12,23049402.0,0,8074152.0
Illinois,2018,1,23612520.0,0,8364351.0
Illinois,2018,2,23184820.0,0,7676974.0
Illinois,2018,3,25786206.0,0,8512319.0
Illinois,2018,4,25308030.0,0,8139138.0
Illinois,2018,5,25883661.0,0,8391174.0
Illinois,2018,6,23904205.0,0,8163360.0
Illinois,2018,7,23687227.0,0,8201669.0
Illinois,2018,8,24993520.0,0,8653736.0
Illinois,2018,9,25704000.0,0,7895169.0
Illinois,2018,10,28326388.0,0,8737329.0
Illinois,2018,11,24473991.0,0,8151386.0
Illinois,2018,12,22736271.0,0,8218208.0
Illinois,2019,1,21643017.0,0,8535206.0
Illinois,2019,2,22997626.0,0,7845003.0
Illinois,2019,3,24953158.0,0,8471391.0
Illinois,2019,4,24923336.0,0,8507235.0
Illinois,2019,5,25463915.0,0,8563476.0
Illinois,2019,6,23562031.0,0,8072932.0
Illinois,2019,7,23814884.0,0,8469104.0
Illinois,2019,8,24535272.0,0,8636878.0
Illinois,2019,9,25867450.0,0,8109539.0
Illinois,2019,10,27267602.0,0,8836184.0
Illinois,2019,11,23860407.0,0,8111417.0
Illinois,2019,12,22742336.0,0,8625458.0
Illinois,2020,1,23736449.0,0,8550474.0
Illinois,2020,2,23732093.0,0,8075780.0
Illinois,2020,3,16489934.0,0,8190135.0
Illinois,2020,4,7234565.0,1,7195985.0
Illinois,2020,5,8294258.0,1,6881248.0
Illinois,2020,6,9052919.0,1,7144376.0
Illinois,2020,7,10665072.0,1,7524724.0
Illinois,2020,8,10696308.0,1,7508417.0
Illinois,2020,9,10801596.0,1,7496074.0
Illinois,2020,10,11208896.0,1,7868289.0
Illinois,2020,11,9468752.0,1,7228247.0
Illinois,2020,12,9338124.0,1,7647164.0
Illinois,2021,1,8948534.0,1,7429454.0
Illinois,2021,2,8547703.0,1,6889891.0
Illinois,2021,3,11067857.0,1,7943304.0
Illinois,2021,4,11013089.0,1,7533892.0
Illinois,2021,5,11179305.0,1,7294546.0
Illinois,2021,6,11878114.0,1,7593100.0
Illinois,2021,7,12679807.0,1,7560077.0
Illinois,2021,8,13546236.0,1,7721713.0
Illinois,2021,9,15083031.0,1,7451858.0
Illinois,2021,10,14888916.0,1,7521784.0
Illinois,2021,11,13635050.0,1,7302281.0
Illinois,2021,12,12544527.0,1,7349304.0
Illinois,2022,1,10740227.0,1,7140458.0
Illinois,2022,2,12165406.0,1,6740398.0
Illinois,2022,3,14935737.0,1,7691809.0
Illinois,2022,4,14333523.0,1,7292565.0
Illinois,2022,5,14755090.0,1,7215775.0
Illinois,2022,6,14306980.0,1,7209195.0
Illinois,2022,7,13697520.0,1,6750033.0
Illinois,2022,8,15486607.0,1,7240768.0
Illinois,2022,9,16513478.0,1,6926632.0
Illinois,2022,10,16542520.0,1,7140730.0
Illinois,2022,11,14892396.0,1,6972435.0
Illinois,2022,12,13458537.0,1,7067042.0
Illinois,2023,1,14329859.0,1,7134787.0
Illinois,2023,2,14510811.0,1,6631297.0
Illinois,2023,3,16537353.0,1,7439454.0
Illinois,2023,4,15819167.0,1,6960624.0
Illinois,2023,5,16883047.0,1,7175250.0
Illinois,2023,6,15653157.0,1,7023077.0
Illinois,2023,7,15388827.0,1,7008864.0
Illinois,2023,8,17737830.0,1,7442228.0
Illinois,2023,9,18337771.0,1,7028846.0
Illinois,2023,10,18967297.0,1,7387233.0
Illinois,2023,11,17225898.0,1,7139172.0
Illinois,2023,12,16094238.0,1,7102312.0
Illinois,2024,1,15791017.0,1,7277183.0
Illinois,2024,2,17988092.0,1,7003698.0
Illinois,2024,3,18128371.0,1,7370818.0
Illinois,2024,4,19274613.0,1,7554863.0
Illinois,2024,5,19443182.0,1,7590559.0
Illinois,2024,6,17307545.0,1,7327469.0
Illinois,2024,7,18063708.0,1,7722585.0
Illinois,2024,8,18929323.0,1,7925427.0
Illinois,2024,9,20157886.0,1,7516846.0
Illinois,2024,10,21840447.0,1,8135021.0
Illinois,2024,11,18225986.0,1,7596153.0
Illinois,2024,12,16720341.0,1,7804101.0
Illinois,2025,1,16792770.0,1,8042478.0
Illinois,2025,2,17328419.0,1,7421052.0
Illinois,2025,3,19077771.0,1,8125133.0
Illinois,2025,4,20198499.0,1,8202885.0
Illinois,2025,5,19586632.0,1,8127122.0
Illinois,2025,6,17745451.0,1,7926355.0
Illinois,2025,7,18103881.0,1,8243707.0
Illinois,2025,8,19604941.0,1,8273608.0
Illinois,2025,9,20858359.0,1,8321844.0
Illinois,2025,10,21514779.0,1,8690970.0
Illinois,2025,11,17728762.0,1,7922739.0
Illinois,2025,12,16419018.0,1,8440794.0
Indiana,2002,1,1632827.0,0,1195421.0
Indiana,2002,2,1496819.0,0,1093548.0
Indiana,2002,3,1494523.0,0,1147134.0
Indiana,2002,4,1597786.0,0,1144549.0
Indiana,2002,5,1515334.0,0,1136569.0
Indiana,2002,6,1375995.0,0,1083148.0
Indiana,2002,7,1399297.0,0,1130591.0
Indiana,2002,8,1554028.0,0,1148967.0
Indiana,2002,9,1670365.0,0,1092955.0
Indiana,2002,10,1532329.0,0,1086120.0
Indiana,2002,11,1369755.0,0,996561.0
Indiana,2002,12,1280312.0,0,1000344.0
Indiana,2003,1,1852765.0,0,1666944.0
Indiana,2003,2,1937702.0,0,1143527.0
Indiana,2003,3,1920952.0,0,1218048.0
Indiana,2003,4,1976122.0,0,1241208.0
Indiana,2003,5,1615254.0,0,1222255.0
Indiana,2003,6,1484459.0,0,1165845.0
Indiana,2003,7,1524475.0,0,1264169.0
Indiana,2003,8,1653987.0,0,1239299.0
Indiana,2003,9,2221177.0,0,1276224.0
Indiana,2003,10,2260800.0,0,1295399.0
Indiana,2003,11,1929407.0,0,1187890.0
Indiana,2003,12,1730541.0,0,1256576.0
Indiana,2004,1,2073048.0,0,1315004.0
Indiana,2004,2,2085710.0,0,1262760.0
Indiana,2004,3,2210370.0,0,1386752.0
Indiana,2004,4,2144136.0,0,1361126.0
Indiana,2004,5,1640159.0,0,1280043.0
Indiana,2004,6,1642650.0,0,1285189.0
Indiana,2004,7,1576597.0,0,1221992.0
Indiana,2004,8,1804742.0,0,1259335.0
Indiana,2004,9,2327156.0,0,1251225.0
Indiana,2004,10,2324197.0,0,1311882.0
Indiana,2004,11,2122528.0,0,1264252.0
Indiana,2004,12,1837832.0,0,1318572.0
Indiana,2005,1,2094129.0,0,1292270.0
Indiana,2005,2,2176758.0,0,1262257.0
Indiana,2005,3,2213538.0,0,1419136.0
Indiana,2005,4,2197172.0,0,1363142.0
Indiana,2005,5,1729273.0,0,1283386.0
Indiana,2005,6,1663383.0,0,1304324.0
Indiana,2005,7,1595843.0,0,1245138.0
Indiana,2005,8,2083846.0,0,1356890.0
Indiana,2005,9,2424100.0,0,1337970.0
Indiana,2005,10,2397986.0,0,1326771.0
Indiana,2005,11,2282628.0,0,1299915.0
Indiana,2005,12,1906917.0,0,1338643.0
Indiana,2006,1,2227772.0,0,1297551.0
Indiana,2006,2,2250716.0,0,1219156.0
Indiana,2006,3,2307011.0,0,1362224.0
Indiana,2006,4,2186469.0,0,1256407.0
Indiana,2006,5,1871926.0,0,1274132.0
Indiana,2006,6,1783946.0,0,1250290.0
Indiana,2006,7,1690828.0,0,1177269.0
Indiana,2006,8,2171580.0,0,1288516.0
Indiana,2006,9,2495984.0,0,1317525.0
Indiana,2006,10,2583693.0,0,1356166.0
Indiana,2006,11,2391973.0,0,1287872.0
Indiana,2006,12,1944719.0,0,1316170.0
Indiana,2007,1,2329455.0,0,1437156.0
Indiana,2007,2,2161777.0,0,1259168.0
Indiana,2007,3,2325908.0,0,1463133.0
Indiana,2007,4,2312334.0,0,1395762.0
Indiana,2007,5,1961606.0,0,1341155.0
Indiana,2007,6,1861998.0,0,1290689.0
Indiana,2007,7,1795714.0,0,1272379.0
Indiana,2007,8,2273337.0,0,1375642.0
Indiana,2007,9,2471947.0,0,1265479.0
Indiana,2007,10,2791806.0,0,1448737.0
Indiana,2007,11,2524946.0,0,1320942.0
Indiana,2007,12,1976249.0,0,1294763.0
Indiana,2008,1,2441074.0,0,1462592.0
Indiana,2008,2,2486385.0,0,1416769.0
Indiana,2008,3,2331981.0,0,1445483.0
Indiana,2008,4,2549005.0,0,1476567.0
Indiana,2008,5,2031196.0,0,1406184.0
Indiana,2008,6,1926492.0,0,1373771.0
Indiana,2008,7,2023203.0,0,1431063.0
Indiana,2008,8,2185053.0,0,1425025.0
Indiana,2008,9,2825469.0,0,1435294.0
Indiana,2008,10,2897450.0,0,1538700.0
Indiana,2008,11,2353037.0,0,1357857.0
Indiana,2008,12,2120707.0,0,1469656.0
Indiana,2009,1,2104743.0,0,1435455.0
Indiana,2009,2,2311365.0,0,1369759.0
Indiana,2009,3,2265255.0,0,1490250.0
Indiana,2009,4,2392115.0,0,1488595.0
Indiana,2009,5,1760518.0,0,1378139.0
Indiana,2009,6,1707616.0,0,1404378.0
Indiana,2009,7,1719914.0,0,1431105.0
Indiana,2009,8,1922347.0,0,1411311.0
Indiana,2009,9,2533010.0,0,1472754.0
Indiana,2009,10,2580963.0,0,1539680.0
Indiana,2009,11,2288337.0,0,1397841.0
Indiana,2009,12,2121701.0,0,1492693.0
Indiana,2010,1,2224098.0,0,1446429.0
Indiana,2010,2,2434373.0,0,1412414.0
Indiana,2010,3,2544251.0,0,1551645.0
Indiana,2010,4,2484325.0,0,1521676.0
Indiana,2010,5,1789205.0,0,1391653.0
Indiana,2010,6,1730509.0,0,1386574.0
Indiana,2010,7,1707813.0,0,1412749.0
Indiana,2010,8,2053874.0,0,1508117.0
Indiana,2010,9,2652013.0,0,1539371.0
Indiana,2010,10,2586162.0,0,1530418.0
Indiana,2010,11,2380599.0,0,1489545.0
Indiana,2010,12,2041147.0,0,1529261.0
Indiana,2011,1,2346166.0,0,1463678.0
Indiana,2011,2,2323690.0,0,1400141.0
Indiana,2011,3,2563528.0,0,1576560.0
Indiana,2011,4,2543295.0,0,1497424.0
Indiana,2011,5,1955962.0,0,1414140.0
Indiana,2011,6,1950524.0,0,1424712.0
Indiana,2011,7,1831493.0,0,1364707.0
Indiana,2011,8,2390449.0,0,1509599.0
Indiana,2011,9,2774155.0,0,1468772.0
Indiana,2011,10,2754578.0,0,1477481.0
Indiana,2011,11,2585139.0,0,1438984.0
Indiana,2011,12,2263736.0,0,1461477.0
Indiana,2012,1,2630938.0,0,1483320.0
Indiana,2012,2,2794516.0,0,1491886.0
Indiana,2012,3,2598927.0,0,1559558.0
Indiana,2012,4,2566013.0,0,1481149.0
Indiana,2012,5,2090639.0,0,1426606.0
Indiana,2012,6,1912958.0,0,1377737.0
Indiana,2012,7,1808071.0,0,1297538.0
Indiana,2012,8,2625004.0,0,1423256.0
Indiana,2012,9,2605078.0,0,1306117.0
Indiana,2012,10,2871539.0,0,1456655.0
Indiana,2012,11,2548624.0,0,1336312.0
Indiana,2012,12,2084767.0,0,1269816.0
Indiana,2013,1,2607159.0,0,1357758.0
Indiana,2013,2,2598883.0,0,1303661.0
Indiana,2013,3,2481556.0,0,1364559.0
Indiana,2013,4,2724862.0,0,1422640.0
Indiana,2013,5,2079184.0,0,1327781.0
Indiana,2013,6,1887712.0,0,1253454.0
Indiana,2013,7,1958909.0,0,1345365.0
Indiana,2013,8,2547015.0,0,1417437.0
